Año,Ubigeo,Departamento,Provincia,Distrito,Utilidad
2022,240106,TUMBES,TUMBES,SAN JUAN DE LA VIRGEN,411624.33999999985
2022,240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,11358333.140000008
2022,240202,TUMBES,CONTRALMIRANTE VILLAR,CASITAS,1255868.040000001
2022,240203,TUMBES,CONTRALMIRANTE VILLAR,CANOAS DE PUNTA SAL,17968652.240000002
2022,240301,TUMBES,ZARUMILLA,ZARUMILLA,11866689.48
2022,240302,TUMBES,ZARUMILLA,AGUAS VERDES,6746865.789999995
2022,240303,TUMBES,ZARUMILLA,MATAPALO,4949924.880000001
2022,240304,TUMBES,ZARUMILLA,PAPAYAL,1629545.8499999996
2022,250101,UCAYALI,CORONEL PORTILLO,CALLERIA,34994027.54000002
2022,250102,UCAYALI,CORONEL PORTILLO,CAMPOVERDE,-4803161.710000001
2022,250103,UCAYALI,CORONEL PORTILLO,IPARIA,1447039.6199999992
2022,250104,UCAYALI,CORONEL PORTILLO,MASISEA,1323090.129999999
2022,250105,UCAYALI,CORONEL PORTILLO,YARINACOCHA,11374089.180000015
2022,250106,UCAYALI,CORONEL PORTILLO,NUEVA REQUENA,592872.4900000002
2022,250107,UCAYALI,CORONEL PORTILLO,MANANTAY,619860.1499999911
2022,250201,UCAYALI,ATALAYA,RAIMONDI,30869024.639999993
2022,250202,UCAYALI,ATALAYA,SEPAHUA,2630877.549999997
2022,250203,UCAYALI,ATALAYA,TAHUANIA,4282895.879999995
2022,250204,UCAYALI,ATALAYA,YURUA,185593.6700000018
2022,250301,UCAYALI,PADRE ABAD,PADRE ABAD,139332.1799999997
2022,250302,UCAYALI,PADRE ABAD,IRAZOLA,444049.8200000003
2022,250303,UCAYALI,PADRE ABAD,CURIMANA,925446.9299999978
2022,250304,UCAYALI,PADRE ABAD,NESHUYA,332205.8900000006
2022,250305,UCAYALI,PADRE ABAD,ALEXANDER VON HUMBOLDT,623546.3099999996
2022,250401,UCAYALI,PURUS,PURUS,1069165.7299999986
